DRAIN_SQKM,HYDRO_DISTURB_INDX,BAS_COMPACTNESS,PPTAVG_BASIN,PPTAVG_SITE,T_AVG_BASIN,T_AVG_SITE,T_MAX_BASIN,T_MAXSTD_BASIN,T_MAX_SITE,T_MIN_BASIN,T_MINSTD_BASIN,T_MIN_SITE,RH_BASIN,RH_SITE,FST32F_BASIN,LST32F_BASIN,FST32SITE,LST32SITE,WD_BASIN,WD_SITE,WDMAX_BASIN,WDMIN_BASIN,WDMAX_SITE,WDMIN_SITE,PET,SNOW_PCT_PRECIP,PRECIP_SEAS_IND,JAN_PPT7100_CM,FEB_PPT7100_CM,MAR_PPT7100_CM,APR_PPT7100_CM,MAY_PPT7100_CM,JUN_PPT7100_CM,JUL_PPT7100_CM,AUG_PPT7100_CM,SEP_PPT7100_CM,OCT_PPT7100_CM,NOV_PPT7100_CM,DEC_PPT7100_CM,JAN_TMP7100_DEGC,FEB_TMP7100_DEGC,MAR_TMP7100_DEGC,APR_TMP7100_DEGC,MAY_TMP7100_DEGC,JUN_TMP7100_DEGC,JUL_TMP7100_DEGC,AUG_TMP7100_DEGC,SEP_TMP7100_DEGC,OCT_TMP7100_DEGC,NOV_TMP7100_DEGC,DEC_TMP7100_DEGC,NDAMS_2009,DDENS_2009,STOR_NID_2009,STOR_NOR_2009,MAJ_NDAMS_2009,MAJ_DDENS_2009,PROXIM_NEAREST_DAM,PROXIM_DIS_ALLDAMS,PROXIM_NEAREST_MAJ_DAM,PROXIM_DIS_ALL_MAJ_DAMS,CANALS_PCT,PROXIM_NEAREST_CANAL,PROXIM_DIS_ALLCANALS,CANALS_MAINSTEM_PCT,NPDES_MAJ_DENS,PROXIM_NEAREST_MAJ_NPDES,PROXIM_DIS_ALL_MAJ_NPDES,FRESHW_WITHDRAWAL,MINING92_PCT,PCT_IRRIG_AG,POWER_NUM_PTS,POWER_SUM_MW,STREAMS_KM_SQ_KM,STRAHLER_MAX,MAINSTEM_SINUOUSITY,ARTIFPATH_PCT,ARTIFPATH_MAINSTEM_PCT,HIRES_LENTIC_PCT,BFI_AVE,PERDUN,PERHOR,TOPWET,CONTACT,PCT_1ST_ORDER,PCT_2ND_ORDER,PCT_3RD_ORDER,PCT_4TH_ORDER,PCT_5TH_ORDER,PCT_6TH_ORDER_OR_MORE,PCT_NO_ORDER,FRAGUN_BASIN,HIRES_LENTIC_NUM,HIRES_LENTIC_DENS,HIRES_LENTIC_MEANSIZ,DEVNLCD06,FORESTNLCD06,PLANTNLCD06,WATERNLCD06,SNOWICENLCD06,DEVOPENNLCD06,DEVLOWNLCD06,DEVMEDNLCD06,DEVHINLCD06,BARRENNLCD06,DECIDNLCD06,EVERGRNLCD06,MIXEDFORNLCD06,SHRUBNLCD06,GRASSNLCD06,PASTURENLCD06,CROPSNLCD06,WOODYWETNLCD06,EMERGWETNLCD06,MAINS100_DEV,MAINS100_FOREST,MAINS100_PLANT,MAINS100_11,MAINS100_12,MAINS100_21,MAINS100_22,MAINS100_23,MAINS100_24,MAINS100_31,MAINS100_41,MAINS100_42,MAINS100_43,MAINS100_52,MAINS100_71,MAINS100_81,MAINS100_82,MAINS100_90,MAINS100_95,MAINS800_DEV,MAINS800_FOREST,MAINS800_PLANT,MAINS800_11,MAINS800_12,MAINS800_21,MAINS800_22,MAINS800_23,MAINS800_24,MAINS800_31,MAINS800_41,MAINS800_42,MAINS800_43,MAINS800_52,MAINS800_71,MAINS800_81,MAINS800_82,MAINS800_90,MAINS800_95,RIP100_DEV,RIP100_FOREST,RIP100_PLANT,RIP100_11,RIP100_12,RIP100_21,RIP100_22,RIP100_23,RIP100_24,RIP100_31,RIP100_41,RIP100_42,RIP100_43,RIP100_52,RIP100_71,RIP100_81,RIP100_82,RIP100_90,RIP100_95,RIP800_DEV,RIP800_FOREST,RIP800_PLANT,RIP800_11,RIP800_12,RIP800_21,RIP800_22,RIP800_23,RIP800_24,RIP800_31,RIP800_41,RIP800_42,RIP800_43,RIP800_52,RIP800_71,RIP800_81,RIP800_82,RIP800_90,RIP800_95,CDL_CORN,CDL_SORGHUM,CDL_SOYBEANS,CDL_SUNFLOWERS,CDL_BARLEY,CDL_SPRING_WHEAT,CDL_WINTER_WHEAT,CDL_OATS,CDL_ALFALFA,CDL_OTHER_HAYS,CDL_DRY_BEANS,CDL_POTATOES,CDL_FALLOW_IDLE,CDL_OTHER_CROPS,CDL_ALL_OTHER_LAND,NITR_APP_KG_SQKM,PHOS_APP_KG_SQKM,PESTAPP_KG_SQKM,PDEN_2000_BLOCK,PDEN_DAY_LANDSCAN_2007,PDEN_NIGHT_LANDSCAN_2007,ROADS_KM_SQ_KM,RD_STR_INTERS,IMPNLCD06,NLCD01_06_DEV,PADCAT1_PCT_BASIN,PADCAT2_PCT_BASIN,PADCAT3_PCT_BASIN,HGA,HGB,HGAD,HGC,HGD,HGBD,AWCAVE,PERMAVE,BDAVE,OMAVE,WTDEPAVE,ROCKDEPAVE,NO4AVE,NO200AVE,NO10AVE,CLAYAVE,SILTAVE,SANDAVE,KFACT_UP,RFACT,ELEV_MEAN_M_BASIN,ELEV_MAX_M_BASIN,ELEV_MIN_M_BASIN,ELEV_MEDIAN_M_BASIN,ELEV_STD_M_BASIN,ELEV_SITE_M,RRMEAN,RRMEDIAN,SLOPE_PCT,ASPECT_NORTHNESS,ASPECT_EASTNESS,median
3248.2,13,1.67,69.88,37.24,4.92,8.7,13.3,3.231,18.0,-3.29,1.806,-0.4,51.3,52,251.9,170.9,271,145,91.7,77,11.9,5.3,10,4,463.7,43.8,0.078,6.54,5.93,7.44,5.01,4.4,2.72,5.66,7.87,5.83,6.5,6.5,5.43,-5.96,-3.98,-0.66,3.84,8.65,13.46,16.55,15.59,11.9,6.46,-0.2,-4.73,13,0.4,4.26,2.46,5,0.15,0.9329320722269991,0.9105760963026654,0.9247635425623387,0.9159501289767841,6.41,0.9290627687016337,0.9047721410146173,0.0,0.0,0.0,0.0,20.4,0.0,0.26,1,2.7,0.63,6,1.48,0.58,0.55,0.17,62.3,0.8,5.7,10.48,247.7,59.4,15.86,9.77,3.77,1.76,1.02,8.41,4.9,1312,0.404,4.3,0.79,54.31,1.35,0.07,0.0,0.61,0.15,0.03,0.0,1.58,8.75,40.89,4.66,29.62,9.94,1.34,0.01,2.16,0.18,6.3,29.94,2.21,0.67,0.0,4.29,1.49,0.43,0.09,0.01,2.64,26.41,0.89,21.79,6.75,2.18,0.03,32.01,0.32,4.2,51.15,2.9,0.15,0.0,2.55,1.3,0.3,0.05,0.15,4.41,44.71,2.03,27.72,5.6,2.88,0.02,7.98,0.16,1.77,49.37,3.33,0.31,0.0,1.46,0.27,0.03,0.01,0.41,8.67,35.84,4.86,26.53,10.5,3.3,0.03,7.5,0.28,0.93,55.55,1.78,0.1,0.0,0.72,0.18,0.03,0.0,1.18,9.09,41.04,5.42,28.29,9.44,1.76,0.02,2.55,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.83,0.0,0.0,0.0,0.0,99.16,175.4,51.0,0.1,1.96,1.98,1.98,0.67,0.37,0.21,0.0,10.22,4.89,41.19,0.49,28.32,0.0,35.64,34.95,0.6,0.14,2.47,1.36,2.0,5.76,45.51,87.93,58.97,83.24,28.47,40.65,30.88,0.25,33.25,2557.5,4027,1855,2402,436.6,1856,0.323,0.252,21.6,-0.493,-0.87,-35.98579428833979
1692.4,11,1.93,69.8,37.38,5.43,8.6,13.0,2.996,18.0,-2.96,2.154,-0.5,51.8,54,257.4,162.1,269,147,94.8,72,12.4,5.5,10,4,474.0,38.7,0.079,5.93,5.51,6.72,4.79,4.52,2.89,6.47,8.62,6.34,6.55,6.37,5.14,-5.59,-3.91,-0.82,3.57,8.4,13.27,16.34,15.26,11.76,6.53,0.02,-4.43,10,0.59,16.53,11.24,2,0.12,0.9625967325881342,0.9260533104041273,0.9234737747205503,0.9090713671539122,0.0,0.0,0.0,0.0,0.06,0.9312123817712812,0.9312123817712812,17.8,0.0,0.25,0,0.0,0.49,4,1.28,1.02,0.0,0.25,63.9,0.1,7.0,10.17,184.7,61.19,23.62,8.92,6.28,0.0,0.0,0.0,5.5,302,0.178,13.8,0.63,73.03,1.63,0.19,0.0,0.48,0.13,0.02,0.0,1.21,15.17,51.2,6.66,11.69,9.67,1.62,0.02,1.86,0.09,0.73,52.62,5.46,0.33,0.0,0.32,0.41,0.0,0.0,0.25,7.55,44.15,0.92,9.9,7.6,5.32,0.14,22.44,0.67,0.81,67.73,5.65,0.14,0.0,0.52,0.3,0.0,0.0,0.72,9.18,56.5,2.06,11.49,6.7,5.51,0.13,6.54,0.22,1.43,67.08,4.12,0.76,0.0,1.16,0.27,0.01,0.0,0.18,14.02,49.7,3.36,11.01,9.06,4.09,0.03,6.16,0.2,0.67,73.09,2.35,0.29,0.0,0.53,0.13,0.01,0.0,0.71,14.84,52.66,5.59,11.87,8.78,2.32,0.02,2.15,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,99.51,125.6,35.6,0.1,2.82,1.8,3.24,0.72,0.24,0.22,0.0,19.58,9.04,48.64,0.89,19.37,0.0,56.97,22.36,0.42,0.13,2.28,1.38,0.96,5.88,42.33,78.43,50.12,72.28,27.44,40.34,32.22,0.26,28.97,2639.7,3958,1876,2544,425.9,1876,0.367,0.321,23.6,-0.998,0.066,-50.34682371891674
188.2,5,1.99,100.33,75.82,0.76,3.3,7.67,2.441,13.9,-6.69,1.471,-4.3,51.8,54,241.6,187.4,255,167,123.4,105,14.5,6.1,14,6,339.9,55.1,0.088,8.53,9.23,11.15,9.06,6.8,3.6,7.85,9.16,7.75,9.09,9.65,8.6,-7.94,-7.44,-5.27,-1.61,2.53,7.36,10.12,9.23,5.9,1.67,-3.84,-7.26,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.3,0.0,0.0,0,0.0,0.58,3,1.12,5.67,1.37,0.69,63.7,0.5,0.8,9.44,10.2,57.02,19.86,23.12,0.0,0.0,0.0,0.0,2.7,104,0.553,12.4,0.0,44.56,0.0,0.45,0.0,0.0,0.0,0.0,0.0,27.54,6.81,36.49,1.26,0.05,25.81,0.0,0.0,1.59,0.0,0.0,86.84,0.0,0.76,0.0,0.0,0.0,0.0,0.0,2.09,18.18,64.56,4.09,0.61,4.8,0.0,0.0,4.89,0.0,0.0,83.97,0.0,0.14,0.0,0.0,0.0,0.0,0.0,4.9,19.91,59.34,4.72,0.2,9.75,0.0,0.0,1.05,0.0,0.0,61.37,0.0,2.49,0.0,0.0,0.0,0.0,0.0,9.21,10.28,49.43,1.65,0.2,21.74,0.0,0.0,4.99,0.0,0.0,49.78,0.0,0.57,0.0,0.0,0.0,0.0,0.0,23.66,8.44,39.72,1.61,0.06,23.98,0.0,0.0,1.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,188.0,55.2,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,79.03,16.56,3.63,7.13,37.11,0.0,8.29,47.47,0.0,0.09,2.72,1.42,1.07,5.99,37.5,60.83,30.65,54.54,16.21,38.19,45.6,0.16,37.55,3459.6,4273,2413,3520,353.9,2422,0.563,0.595,47.1,-0.856,-0.518,-39.45730883002503
880.8,12,1.26,84.75,39.35,2.86,7.9,10.51,3.489,17.4,-4.64,2.16,-1.7,52.5,55,249.7,175.1,265,156,111.4,71,13.9,5.8,9,3,398.1,46.2,0.068,7.08,7.35,8.97,6.88,5.46,3.1,7.21,8.92,7.18,7.94,7.88,6.72,-6.46,-5.4,-2.76,1.12,5.62,10.49,13.38,12.37,8.93,4.25,-1.67,-5.54,2,0.23,175.94,175.79,1,0.11,0.9623817712811694,0.9548581255374032,0.9475494411006019,0.9475494411006019,1.82,0.996560619088564,0.9544282029234737,0.0,0.0,0.0,0.0,42.6,0.0,12.26,1,5.8,0.52,4,1.22,5.03,11.14,1.67,64.3,0.3,2.4,9.73,165.2,59.97,15.13,15.3,7.78,0.0,0.0,1.82,8.4,409,0.464,36.0,0.52,65.64,3.21,1.45,0.0,0.27,0.24,0.02,0.0,8.81,13.74,46.87,5.03,2.48,16.2,3.19,0.02,1.67,0.01,0.91,57.37,12.56,9.9,0.0,0.38,0.51,0.02,0.0,0.78,11.72,43.81,1.84,2.01,2.28,12.56,0.0,14.19,0.0,2.15,57.87,16.38,9.43,0.0,1.07,0.94,0.13,0.01,1.88,11.24,44.09,2.53,3.03,4.46,16.26,0.12,4.8,0.0,0.67,65.76,6.86,3.32,0.0,0.5,0.17,0.0,0.0,2.72,13.62,48.89,3.26,1.74,12.82,6.84,0.01,6.06,0.05,0.51,66.32,4.29,2.16,0.0,0.3,0.18,0.02,0.0,7.53,12.93,49.38,4.0,2.08,14.85,4.26,0.03,2.24,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.0,0.0,0.0,0.0,98.96,186.1,45.7,0.2,4.25,3.3,4.68,0.44,0.26,0.15,0.01,49.69,13.91,17.02,3.24,47.57,0.0,12.73,36.47,0.0,0.1,2.39,1.41,0.78,5.84,42.87,71.25,38.48,65.15,20.87,37.37,41.76,0.18,34.04,3029.5,4273,2029,3062,521.3,2030,0.446,0.46,33.4,-0.998,-0.061,-36.97488902140065
1343.9,14,1.16,72.47,33.73,4.46,9.0,12.51,4.01,18.2,-3.5,2.359,-0.2,53.2,55,255.2,167.8,271,146,100.6,70,12.8,5.2,9,3,449.9,40.7,0.072,6.14,6.16,7.49,5.53,4.64,2.61,6.33,7.99,6.44,6.93,6.68,5.66,-5.75,-4.18,-1.17,2.93,7.57,12.42,15.46,14.44,10.83,5.82,-0.45,-4.66,3,0.22,115.32,115.22,1,0.07,0.929707652622528,0.9213241616509028,0.9097162510748066,0.9097162510748066,13.67,0.9972055030094583,0.9623817712811694,0.0,0.0,0.0,0.0,49.9,0.0,15.27,1,5.8,0.58,5,1.23,3.01,8.52,1.15,64.5,0.3,9.1,10.4,1571.5,50.26,17.27,11.13,6.22,1.45,0.0,13.67,16.7,720,0.536,21.5,1.17,57.32,9.35,0.96,0.0,0.62,0.52,0.03,0.0,5.78,13.31,40.38,3.62,11.95,11.62,9.17,0.18,1.84,0.01,1.1,45.97,16.6,7.72,0.0,0.45,0.62,0.02,0.0,0.6,9.09,35.46,1.41,5.05,2.94,16.21,0.39,20.03,0.01,3.85,47.05,22.67,7.25,0.0,1.75,1.88,0.22,0.0,1.44,8.73,36.38,1.94,6.76,4.23,22.1,0.56,6.74,0.01,1.87,49.12,16.76,2.02,0.0,1.16,0.7,0.01,0.0,1.63,10.24,36.81,2.07,12.64,9.18,16.51,0.25,6.76,0.04,1.44,55.3,12.1,1.4,0.0,0.79,0.61,0.04,0.0,4.83,11.04,41.45,2.81,11.71,10.7,11.86,0.24,2.51,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,2.94,0.0,0.0,0.0,0.02,97.02,405.5,93.2,0.6,6.12,3.88,6.21,0.72,0.36,0.27,0.01,32.57,9.12,20.82,2.18,36.44,0.0,26.14,35.24,0.0,0.12,1.93,1.4,0.68,5.84,43.04,77.45,48.45,72.32,25.65,39.18,35.17,0.22,29.99,2735.6,4273,1876,2590,597.5,1878,0.359,0.298,25.1,-0.98,-0.199,-23.56493886476332
151.2,23,2.22,44.54,33.73,8.0,9.0,16.76,1.221,18.2,-0.5,1.035,-0.2,55.2,55,267.2,152.0,271,146,74.4,70,9.9,3.7,9,3,566.0,28.1,0.107,3.91,3.47,4.23,2.7,2.83,1.51,4.15,5.55,4.5,4.52,3.92,3.26,-3.87,-1.16,2.54,7.14,12.11,16.92,20.21,19.12,15.15,9.41,2.42,-2.5,2,1.32,3.18,2.37,2,1.32,0.9806534823731728,0.9772141014617368,0.9806534823731728,0.9772141014617368,34.44,0.9961306964746346,0.9750644883920894,0.0,0.0,0.0,0.0,64.9,0.0,20.09,0,0.0,0.84,2,1.41,0.66,0.0,0.12,65.4,0.0,17.3,11.77,1077.2,43.16,22.4,0.0,0.0,0.0,0.0,34.44,38.4,81,0.536,2.3,1.4,39.67,26.63,0.02,0.0,1.03,0.37,0.0,0.0,0.0,9.18,30.03,0.46,28.46,2.63,25.83,0.79,1.18,0.01,0.98,23.07,9.27,0.0,0.0,0.48,0.49,0.0,0.0,0.0,8.13,13.65,1.3,55.28,5.34,8.95,0.32,6.07,0.0,0.9,30.08,18.71,0.06,0.0,0.69,0.21,0.0,0.0,0.0,7.22,22.04,0.83,43.93,4.34,17.62,1.09,1.99,0.0,1.5,30.39,27.72,0.0,0.0,0.95,0.54,0.0,0.0,0.0,5.02,24.9,0.47,33.56,3.51,26.65,1.07,3.31,0.02,1.49,37.93,26.54,0.02,0.0,1.09,0.39,0.0,0.0,0.0,7.04,30.46,0.44,29.67,2.91,25.74,0.8,1.42,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.16,11.3,0.0,0.0,0.0,0.0,88.51,1092.9,236.0,2.0,2.64,0.13,2.8,0.94,0.39,0.26,0.0,0.0,0.0,22.27,0.0,14.37,0.0,47.1,38.53,0.0,0.15,0.61,1.36,0.49,5.99,41.33,92.25,72.81,89.27,36.63,44.51,18.85,0.3,19.86,2112.3,2727,1878,2026,198.7,1878,0.276,0.174,12.1,-0.524,-0.852,14.178743961352653
182.5,2,2.44,112.13,65.18,0.48,1.7,6.86,1.748,11.0,-8.28,0.86,-7.6,51.1,52,229.1,197.4,226,195,123.2,103,13.9,6.8,13,7,340.8,64.6,0.138,10.68,11.11,12.98,11.2,7.76,3.34,8.48,8.56,7.19,9.65,10.79,10.29,-8.93,-8.38,-6.33,-2.56,1.88,6.66,9.55,8.66,5.27,0.69,-4.95,-8.38,1,0.55,4.88,1.14,0,0.0,0.980438521066208,0.980438521066208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0,0.0,0.56,5,1.94,3.53,0.0,0.45,65.9,2.8,1.3,9.71,11.4,58.45,18.03,11.13,1.07,7.97,0.0,3.35,4.0,86,0.471,9.5,0.87,19.38,0.0,0.24,0.0,0.73,0.15,0.0,0.0,29.54,4.43,14.92,0.03,0.15,47.14,0.0,0.0,2.69,0.0,12.33,19.82,0.0,0.01,0.0,10.91,1.42,0.0,0.0,11.41,4.74,15.03,0.06,0.52,41.64,0.0,0.0,14.26,0.0,3.93,36.89,0.0,0.02,0.0,3.23,0.7,0.0,0.0,18.86,8.42,28.38,0.09,0.33,36.01,0.0,0.0,3.95,0.0,4.07,25.86,0.0,1.48,0.0,3.57,0.5,0.0,0.0,13.81,6.46,19.3,0.11,0.36,43.71,0.0,0.0,10.71,0.0,1.26,25.03,0.0,0.33,0.0,1.05,0.21,0.0,0.0,24.88,5.7,19.29,0.05,0.21,44.87,0.0,0.0,3.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.5,0.11,0.4,0.6,0.36,0.21,0.0,1.95,5.13,59.87,3.38,47.23,0.0,3.55,45.84,0.0,0.08,2.26,1.41,0.9,6.0,38.46,66.18,33.82,59.81,18.07,38.26,43.67,0.14,29.0,3600.2,4212,2836,3674,288.1,2836,0.555,0.609,45.9,0.372,-0.928,-21.404073100691022
52.1,7,2.53,103.03,74.82,1.25,1.8,7.69,1.602,9.5,-7.63,0.762,-7.0,52.1,53,228.2,194.6,226,195,118.8,106,13.7,7.0,13,7,359.5,59.2,0.132,9.72,9.95,11.95,10.42,7.57,3.25,7.38,7.97,7.01,9.0,10.2,9.38,-8.21,-7.65,-5.56,-1.85,2.63,7.34,10.18,9.3,5.95,1.37,-4.28,-7.77,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92,0.9825881341358556,0.9825881341358556,1.2,0.0,0.0,0,0.0,0.36,2,1.38,0.8,0.0,0.08,66.5,2.7,1.3,9.57,10.1,44.21,55.79,0.0,0.0,0.0,0.0,0.0,3.2,9,0.173,4.8,0.02,44.38,0.0,0.03,0.0,0.01,0.01,0.0,0.0,18.88,2.25,41.95,0.18,0.04,35.62,0.0,0.0,1.04,0.0,0.19,54.4,0.0,0.0,0.0,0.17,0.02,0.0,0.0,4.79,5.23,48.22,0.95,0.34,34.36,0.0,0.0,5.91,0.0,0.04,65.54,0.0,0.0,0.0,0.03,0.01,0.0,0.0,6.61,4.46,60.64,0.43,0.1,26.39,0.0,0.0,1.32,0.0,0.15,51.93,0.0,0.28,0.0,0.13,0.02,0.0,0.0,6.64,4.04,47.17,0.72,0.26,35.94,0.0,0.0,4.81,0.0,0.03,57.89,0.0,0.05,0.0,0.02,0.01,0.0,0.0,10.8,3.65,53.89,0.35,0.08,29.83,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.2,0.4,0.0,0.0,0.0,0.06,0.63,0.37,0.15,0.0,0.0,0.0,65.18,1.76,60.44,0.0,12.29,25.5,0.0,0.1,1.87,1.4,0.75,6.0,45.91,71.19,38.63,63.82,20.97,39.19,39.84,0.19,26.07,3486.2,4080,2870,3502,250.1,2925,0.509,0.522,43.5,-0.872,-0.49,-12.339641645462267
136.1,3,2.11,102.47,64.16,0.88,1.6,7.53,1.771,11.1,-7.58,0.71,-7.6,51.2,52,230.3,194.3,227,195,124.7,110,14.2,7.0,13,7,346.9,57.4,0.133,9.65,9.82,11.75,10.24,7.62,3.28,6.89,7.92,7.07,8.94,9.89,9.19,-8.17,-7.69,-5.61,-1.94,2.53,7.27,10.1,9.2,5.88,1.36,-4.21,-7.72,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.46,3,1.24,3.2,0.0,0.44,65.1,3.0,1.5,9.37,13.9,58.05,24.39,17.56,0.0,0.0,0.0,0.0,5.1,57,0.419,10.5,1.52,35.45,0.0,0.27,0.0,1.45,0.08,0.0,0.0,23.15,5.88,29.29,0.28,0.09,37.02,0.0,0.0,2.51,0.0,8.13,54.89,0.0,0.0,0.0,7.94,0.19,0.0,0.0,0.23,14.46,39.92,0.5,0.73,21.59,0.0,0.0,14.44,0.0,3.38,63.47,0.0,0.0,0.0,3.19,0.18,0.0,0.0,5.43,15.13,47.37,0.98,0.43,24.28,0.0,0.0,3.0,0.0,5.47,45.56,0.0,1.91,0.0,5.2,0.27,0.0,0.0,4.86,10.75,34.16,0.65,0.2,33.64,0.0,0.0,8.36,0.0,2.58,42.58,0.0,0.45,0.0,2.45,0.13,0.0,0.0,16.28,8.58,33.56,0.44,0.14,35.05,0.0,0.0,2.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.1,1.3,0.0,0.11,0.61,0.05,0.51,0.18,0.19,0.0,0.0,0.83,90.19,3.34,53.92,0.0,8.72,34.01,0.0,0.09,2.09,1.4,0.8,6.0,42.63,68.63,36.3,61.71,19.6,38.82,41.58,0.17,27.26,3511.2,4204,2818,3534,283.7,2827,0.5,0.517,43.3,-0.036,0.999,-31.16258741258741
378.2,6,1.84,106.65,73.13,0.74,1.6,7.28,1.808,11.1,-7.92,0.866,-7.3,51.3,52,229.3,195.9,226,196,122.9,101,14.0,6.9,13,7,346.1,61.2,0.134,10.08,10.38,12.28,10.64,7.63,3.3,7.73,8.23,7.12,9.25,10.28,9.68,-8.54,-8.0,-5.92,-2.19,2.27,7.03,9.89,9.0,5.64,1.08,-4.55,-8.04,1,0.26,2.35,0.55,0,0.0,0.9812983662940671,0.9812983662940671,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.975494411006019,0.975494411006019,0.7,0.0,0.0,0,0.0,0.5,5,1.81,3.06,0.0,0.39,65.7,2.9,1.4,9.68,12.2,55.51,24.16,12.11,0.58,5.82,0.0,1.82,4.0,155,0.41,9.5,1.23,29.25,0.0,0.22,0.0,0.98,0.24,0.01,0.0,25.37,4.78,24.32,0.14,0.12,41.35,0.0,0.0,2.46,0.0,11.86,18.62,0.0,0.16,0.0,10.49,1.37,0.0,0.0,10.83,4.67,13.9,0.05,0.65,41.57,0.0,0.0,16.3,0.0,6.31,37.32,0.0,0.07,0.0,4.2,1.99,0.12,0.0,16.94,8.73,28.48,0.11,0.39,34.41,0.0,0.0,4.56,0.0,4.63,34.87,0.0,1.5,0.0,3.96,0.65,0.02,0.0,9.8,7.61,26.91,0.35,0.33,39.2,0.0,0.0,9.68,0.0,1.96,34.94,0.0,0.34,0.0,1.55,0.38,0.02,0.0,20.0,6.62,28.1,0.22,0.19,39.45,0.0,0.0,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.8,0.5,0.0,1.38,0.97,1.26,0.61,0.31,0.25,0.0,0.94,2.78,71.44,3.13,51.57,0.0,6.78,38.52,0.0,0.09,2.14,1.41,0.84,6.0,41.1,67.86,35.46,61.11,19.09,38.6,42.31,0.16,27.85,3542.4,4212,2807,3589,291.9,2807,0.523,0.557,44.6,-0.574,0.819,-22.44122368048344
930.1,11,1.94,103.7,74.89,1.4,4.8,8.17,2.554,13.9,-6.87,1.537,-3.1,51.0,51,233.9,192.0,248,176,121.8,100,14.0,6.6,13,6,357.6,58.2,0.137,10.0,10.34,12.0,9.97,7.14,3.12,7.2,8.28,7.17,9.28,9.87,9.31,-7.74,-7.16,-4.98,-1.28,3.17,7.88,10.75,9.86,6.53,2.02,-3.66,-7.17,6,0.65,31.25,29.71,1,0.11,0.9937661220980224,0.9772141014617368,0.9924763542562339,0.9924763542562339,1.2,0.9924763542562339,0.9832330180567498,0.0,0.11,0.9189595872742906,0.9189595872742906,12.0,0.0,0.0,0,0.0,0.47,5,1.44,3.49,0.0,0.77,65.3,2.6,1.2,9.56,13.9,57.86,21.96,8.13,0.25,9.84,0.0,1.97,3.4,437,0.47,16.4,0.97,44.78,0.01,0.55,0.0,0.78,0.18,0.01,0.0,19.73,8.89,34.68,1.21,0.35,31.66,0.01,0.0,1.95,0.01,5.41,46.36,0.0,0.25,0.0,4.78,0.63,0.0,0.0,5.66,16.23,28.55,1.58,3.69,20.73,0.0,0.0,17.9,0.0,3.3,63.07,0.0,0.07,0.0,2.26,0.98,0.06,0.0,8.48,13.46,47.89,1.71,1.88,19.18,0.0,0.0,4.03,0.0,2.86,55.41,0.02,1.71,0.0,2.33,0.52,0.02,0.0,6.54,13.88,39.75,1.78,1.11,24.72,0.02,0.0,7.61,0.02,1.48,51.07,0.01,0.59,0.0,1.18,0.29,0.01,0.0,14.88,11.32,38.2,1.55,0.55,28.92,0.01,0.0,2.5,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,31.1,9.1,0.0,0.77,1.06,0.76,0.42,0.22,0.16,0.0,24.13,6.93,56.21,4.42,43.18,0.0,6.73,45.67,0.0,0.09,2.45,1.41,0.83,6.0,38.83,66.73,34.22,59.33,18.7,38.23,43.07,0.16,29.35,3403.1,4273,2292,3453,369.6,2345,0.561,0.586,42.7,-0.621,-0.784,-43.04516329061596
